AccX [mg],AccY,AccZ,Ground Truth
-516,791,-158,-1
-506,792,-163,-1
-481,833,-197,-1
-461,804,-191,-1
-488,825,-197,-1
-466,858,-221,-1
-466,861,-204,-1
-475,846,-205,-1
-484,833,-198,-1
-494,797,-210,-1
-508,747,-230,-1
-535,753,-266,-1
-572,785,-291,-1
-541,795,-341,-1
-505,720,-361,-1
-485,708,-364,-1
-474,708,-394,-1
-458,704,-405,-1
-431,727,-428,-1
-412,666,-423,-1
-396,696,-425,-1
-370,761,-439,-1
-381,801,-415,-1
-329,867,-444,-1
-307,850,-410,-1
-322,910,-416,-1
-336,882,-403,-1
-351,900,-391,-1
-318,996,-439,-1
-309,991,-418,-1
-271,947,-429,-1
-224,926,-437,-1
-220,936,-419,-1
-200,855,-417,-1
-217,794,-409,-1
-236,780,-423,-1
-284,726,-424,-1
-297,713,-482,-1
-325,713,-509,-1
-325,746,-603,-1
-361,710,-638,-1
-347,662,-730,-1
-275,906,-593,-1
-172,762,-540,-1
-214,699,-476,-1
-178,659,-436,-1
-182,675,-488,-1
-175,778,-529,-1
-193,822,-558,-1
-175,794,-602,-1
-180,882,-622,-1
-181,834,-609,-1
-185,802,-569,-1
-184,808,-585,-1
-157,803,-625,-1
-149,808,-592,-1
-120,797,-551,-1
-111,792,-516,-1
-104,827,-526,-1
-59,867,-506,-1
-53,816,-456,-1
-94,789,-442,-1
-113,831,-464,-1
-102,807,-469,-1
-58,768,-460,-1
4,776,-453,-1
47,813,-471,-1
56,815,-482,-1
33,746,-456,-1
0,672,-466,-1
-7,662,-493,-1
19,701,-535,-1
73,790,-595,-1
43,755,-566,-1
104,874,-669,-1
120,901,-648,-1
163,939,-615,-1
184,939,-606,-1
182,911,-550,-1
187,862,-505,-1
197,848,-513,-1
221,850,-510,-1
246,870,-519,-1
283,873,-531,-1
288,826,-508,-1
294,801,-454,-1
281,715,-440,-1
235,628,-430,-1
209,692,-473,-1
177,738,-509,-1
168,790,-534,-1
196,820,-557,-1
221,837,-574,-1
238,822,-553,-1
268,809,-560,-1
288,822,-526,-1
311,797,-516,-1
319,800,-482,-1
322,813,-482,-1
312,771,-459,-1
292,750,-446,-1
281,773,-453,-1
287,793,-458,-1
305,802,-448,-1
292,764,-437,-1
266,717,-412,-1
250,701,-451,-1
200,722,-444,-1
181,737,-463,-1
179,798,-523,-1
190,835,-493,-1
216,778,-480,-1
305,688,-458,-1
376,619,-423,-1
472,599,-476,-1
536,651,-579,-1
550,739,-694,-1
521,742,-756,-1
492,690,-740,-1
456,613,-633,-1
473,615,-676,-1
499,614,-662,-1
497,558,-619,-1
520,546,-635,-1
478,505,-612,-1
437,491,-554,-1
419,520,-560,-1
421,616,-489,-1
434,611,-538,-1
452,757,-497,-1
495,688,-524,-1
548,665,-497,-1
635,736,-383,-1
714,690,-234,-1
742,574,-160,-1
845,667,-139,-1
1078,672,82,-1
931,438,68,-1
705,490,199,-1
731,311,220,-1
764,288,166,-1
725,185,258,-1
871,733,340,-1
813,268,410,-1
888,650,337,-1
924,379,236,-1
889,660,194,-1
963,798,218,-1
886,593,119,-1
753,740,69,-1
633,535,62,-1
445,327,-40,-1
600,278,193,-1
833,595,305,-1
818,396,219,-1
880,517,122,-1
916,523,90,-1
927,588,56,-1
798,360,95,-1
907,693,7,-1
890,818,-9,-1
768,574,-30,-1
852,620,85,-1
758,254,157,-1
788,121,47,-1
947,239,-45,-1
917,343,-97,-1
805,289,-144,-1
805,494,-139,-1
807,932,-66,-1
798,1016,145,-1
775,880,71,-1
872,498,-89,-1
845,805,-388,-1
810,-112,-34,-1
861,64,43,-1
832,314,21,-1
891,618,39,-1
918,832,-207,-1
881,387,-50,-1
781,418,53,-1
824,604,86,-1
872,624,21,-1
935,472,271,-1
969,672,242,-1
850,284,258,-1
755,273,351,-1
758,562,227,-1
765,473,325,-1
852,381,278,-1
795,533,429,-1
749,450,435,-1
733,467,493,-1
707,254,428,-1
674,446,497,-1
604,608,447,-1
585,223,538,-1
745,246,502,-1
833,329,551,-1
1003,338,496,-1
971,275,591,-1
836,164,360,-1
856,27,358,-1
812,694,202,-1
695,325,119,-1
791,699,168,-1
868,122,420,-1
925,447,486,-1
772,705,185,-1
791,290,12,-1
825,537,-52,-1
836,316,-39,-1
995,305,218,-1
920,552,390,-1
698,583,326,-1
676,618,272,-1
585,804,114,-1
670,532,-122,-1
880,435,-142,-1
1109,507,243,-1
1015,120,182,-1
1026,419,26,-1
883,217,263,-1
890,594,-53,-1
904,519,270,-1
838,411,264,-1
761,195,447,-1
839,259,291,-1
890,398,289,-1
861,305,289,-1
836,358,339,-1
800,420,377,-1
742,350,428,-1
846,653,560,-1
823,660,486,-1
754,171,530,-1
668,323,351,-1
466,345,226,-1
768,282,442,-1
1044,486,321,-1
978,466,322,-1
1004,474,538,-1
931,503,583,-1
780,455,296,-1
705,245,261,-1
779,493,344,-1
720,399,301,-1
724,444,189,-1
722,310,144,-1
872,337,210,-1
882,516,105,-1
893,644,66,-1
775,534,-234,-1
918,432,17,-1
852,505,-2,-1
862,645,124,-1
809,796,108,-1
749,606,39,-1
808,489,127,-1
743,98,112,-1
737,240,273,-1
889,416,405,-1
815,769,697,-1
774,609,527,-1
804,346,436,-1
817,36,484,-1
900,361,404,-1
922,640,-7,-1
793,305,-27,-1
746,227,-195,-1
837,747,-279,-1
1014,326,23,-1
991,665,10,-1
948,465,20,-1
899,246,51,-1
786,471,-143,-1
812,275,-12,-1
763,454,220,-1
778,551,205,-1
1098,-164,551,-1
1048,-159,240,-1
980,193,31,-1
1029,537,-23,-1
973,344,93,-1
968,284,177,-1
939,516,321,-1
680,844,575,-1
440,752,652,-1
417,717,555,-1
426,566,372,-1
539,645,441,-1
619,567,360,-1
679,366,151,-1
849,255,229,-1
955,402,2,-1
1120,164,127,-1
1160,249,316,-1
1019,485,215,-1
928,726,144,-1
794,47,161,-1
911,456,329,-1
836,369,379,-1
950,4,433,-1
958,163,363,-1
908,-6,341,-1
969,157,218,-1
883,108,300,-1
908,120,246,-1
924,46,309,-1
896,76,352,-1
806,-92,284,-1
841,349,466,-1
758,260,659,-1
778,228,722,-1
784,352,623,-1
782,282,452,-1
874,226,441,-1
841,151,157,-1
906,182,209,-1
1021,184,138,-1
926,233,289,-1
903,487,443,-1
874,773,522,-1
804,661,513,-1
786,319,314,-1
930,360,289,-1
885,629,465,-1
770,434,300,-1
803,395,258,-1
1098,380,247,-1
1236,204,103,-1
1346,258,99,-1
1283,493,75,-1
1118,469,59,-1
970,449,38,-1
795,454,63,-1
621,401,81,-1
462,486,298,-1
344,414,375,-1
218,414,402,-1
166,442,589,-1
266,551,570,-1
342,443,547,-1
612,575,967,-1
870,832,988,-1
728,113,1070,-1
667,-91,1167,-1
772,91,559,-1
698,659,127,-1
765,815,302,-1
830,264,314,-1
771,464,291,-1
794,440,277,-1
756,589,548,-1
823,568,292,-1
778,602,423,-1
724,522,312,-1
645,538,447,-1
859,409,44,-1
874,486,257,-1
892,292,91,-1
846,352,112,-1
858,279,39,-1
850,219,88,-1
905,290,10,-1
879,234,98,-1
933,334,-11,-1
940,367,118,-1
927,342,129,-1
922,372,189,-1
973,338,217,-1
997,356,134,-1
969,304,53,-1
934,220,-24,-1
952,230,-81,-1
902,175,-57,-1
941,295,-34,-1
1007,360,10,-1
975,476,110,-1
961,412,106,-1
938,387,28,-1
850,410,-10,-1
908,515,46,-1
837,498,46,-1
895,585,142,-1
860,585,146,-1
886,603,304,-1
777,649,210,-1
807,639,260,-1
732,564,172,-1
776,640,192,-1
738,586,221,-1
698,648,264,-1
742,582,282,-1
742,565,272,-1
710,611,337,-1
657,751,410,-1
476,856,600,-1
470,804,587,-1
493,825,701,-1
580,982,992,-1
480,549,830,-1
831,442,726,-1
914,249,775,-1
722,239,628,-1
371,74,670,-1
197,169,572,-1
207,194,589,-1
370,237,737,-1
470,209,690,-1
354,56,753,-1
239,56,801,-1
249,16,859,-1
200,-13,710,-1
162,153,485,-1
90,69,638,-1
826,1011,1456,-1
1168,-925,558,-1
-476,748,473,-1
538,430,1534,-1
103,36,878,-1
373,115,1019,-1
411,205,997,-1
281,83,869,-1
324,195,1022,-1
484,143,895,-1
345,117,857,-1
338,135,919,-1
422,93,967,-1
455,247,982,-1
210,79,761,-1
291,262,992,-1
261,287,938,-1
89,323,989,-1
95,102,1046,-1
152,607,955,-1
98,672,873,-1
236,611,770,-1
435,590,781,-1
519,618,492,-1
323,477,1048,-1
271,565,618,-1
416,458,764,-1
383,654,697,-1
311,361,798,-1
-162,576,1267,-1
314,266,830,-1
231,47,636,-1
811,681,1292,-1
532,217,660,-1
432,5,818,-1
8,225,927,-1
471,387,845,-1
340,268,934,-1
489,270,814,-1
288,347,836,-1
308,416,874,-1
184,475,858,-1
331,462,785,-1
168,408,777,-1
244,673,854,-1
276,728,743,-1
350,748,646,-1
367,647,536,-1
557,846,471,-1
385,687,618,-1
325,792,636,-1
354,745,596,-1
378,638,634,-1
370,674,683,-1
423,639,566,-1
673,791,773,-1
377,520,451,-1
811,820,647,-1
506,485,675,-1
488,365,712,-1
508,251,836,-1
524,159,756,-1
599,206,707,-1
603,186,643,-1
591,214,759,-1
574,274,751,-1
569,329,750,-1
583,378,730,-1
519,446,742,-1
588,439,738,-1
556,416,633,-1
569,549,722,-1
532,405,834,-1
452,386,878,-1
425,320,1001,-1
477,300,1005,-1
486,274,808,-1
503,431,643,-1
617,414,713,-1
547,567,633,-1
646,814,372,-1
705,754,386,-1
645,645,478,-1
592,599,605,-1
538,467,694,-1
520,365,764,-1
546,344,741,-1
542,324,772,-1
518,440,810,-1
541,339,735,-1
617,363,719,-1
610,240,729,-1
621,281,717,-1
607,252,723,-1
626,187,693,-1
628,331,803,-1
606,58,712,-1
618,343,779,-1
676,226,761,-1
569,12,739,-1
694,267,707,-1
777,27,636,-1
729,11,668,-1
771,115,598,-1
734,120,601,-1
661,217,675,-1
669,268,766,-1
645,249,699,-1
735,314,674,-1
656,307,667,-1
689,362,665,-1
692,217,683,-1
766,221,633,-1
683,192,633,-1
705,213,753,-1
653,123,680,-1
650,61,760,-1
685,269,734,-1
672,584,776,-1
606,226,584,-1
649,380,779,-1
699,161,635,-1
661,48,862,-1
800,364,445,-1
789,53,626,-1
706,204,610,-1
750,176,676,-1
665,247,791,-1
733,216,641,-1
878,150,669,-1
963,61,653,-1
682,-6,495,-1
883,-238,298,-1
795,-164,191,-1
847,-82,402,-1
916,-170,457,-1
892,-255,362,-1
905,-169,297,-1
925,-85,332,-1
932,-49,429,-1
881,-143,458,-1
928,-76,497,-1
871,-49,591,-1
783,-41,588,-1
908,-90,653,-1
828,-177,549,-1
839,-91,464,-1
886,-148,402,-1
916,-124,353,-1
901,-150,302,-1
896,-150,337,-1
851,-202,478,-1
808,-161,614,-1
789,-115,606,-1
873,-58,551,-1
817,-11,562,-1
846,-45,510,-1
885,16,539,-1
816,-36,549,-1
813,-65,557,-1
817,-81,558,-1
802,-64,550,-1
778,-72,595,-1
779,-82,614,-1
749,-70,625,-1
740,-114,665,-1
751,-106,609,-1
752,-68,640,-1
734,-89,664,-1
734,-64,667,-1
731,-63,692,-1
716,-30,720,-1
714,-20,710,-1
737,20,682,-1
753,100,631,-1
783,76,616,-1
786,33,609,-1
783,0,654,-1
769,-10,653,-1
749,29,665,-1
729,24,634,-1
595,-68,797,-1
717,-106,975,-1
780,32,618,-1
775,109,613,-1
790,87,592,-1
737,50,632,-1
704,62,692,-1
658,31,726,-1
707,49,738,-1
704,-17,704,-1
644,-113,791,-1
662,-19,881,-1
703,-83,571,-1
703,-22,719,-1
718,18,651,-1
733,26,664,-1
702,57,689,-1
657,94,642,-1
639,99,790,-1
563,59,832,-1
604,333,817,-1
644,160,861,-1
640,72,779,-1
