AccX [mg],AccY,AccZ,Ground Truth
-80,686,261,2
-162,390,706,2
123,1261,809,2
131,949,607,2
220,633,639,2
333,1110,459,2
469,692,851,2
260,495,911,2
387,834,432,2
394,731,1048,2
171,1088,658,2
78,204,629,2
129,229,847,2
-146,1060,355,2
-74,1048,172,2
83,897,687,2
324,669,382,2
180,533,277,2
61,1330,298,2
191,1140,155,2
-28,1223,-76,2
-251,1243,-91,2
-34,971,-75,2
-295,836,-46,2
-471,1422,133,2
-258,1312,-187,2
-117,684,-40,2
-237,1110,141,2
-338,693,-219,2
-469,673,-395,2
-620,347,-296,2
-526,304,-674,2
-451,989,233,2
-520,1096,96,2
-436,316,-387,2
-688,957,-902,2
-926,611,-544,2
-742,456,-180,2
-482,1600,-254,2
-447,-40,-177,2
-768,764,-389,2
-870,898,-555,2
-883,-321,-350,2
-726,-252,-545,2
-367,-87,-440,2
-150,6,-392,2
-156,1057,-586,2
-379,1784,-514,2
-490,592,-412,2
-223,290,242,2
535,598,654,2
443,405,654,2
250,-165,786,2
652,903,1347,2
368,1944,1270,2
136,989,383,2
465,948,484,2
474,657,661,2
385,262,430,2
401,1595,697,2
223,498,523,2
294,463,656,2
185,462,569,2
197,1247,541,2
244,603,522,2
512,837,371,2
361,1030,343,2
315,790,297,2
361,792,404,2
294,865,377,2
299,904,409,2
368,937,468,2
301,618,401,2
316,664,453,2
269,977,539,2
237,883,475,2
337,589,525,2
316,763,438,2
267,649,301,2
401,936,664,2
260,966,443,2
373,828,394,2
285,637,537,2
334,749,522,2
403,885,190,2
462,840,456,2
185,912,674,2
247,863,292,2
467,1112,454,2
602,1212,225,2
391,676,482,2
134,416,777,2
191,142,467,2
359,413,632,2
465,703,464,2
310,796,650,2
331,774,687,2
206,796,943,2
304,519,567,2
346,721,611,2
456,815,374,2
297,655,654,2
225,81,523,2
208,678,387,2
456,1139,388,2
373,1078,248,2
300,911,303,2
562,1280,478,2
342,557,312,2
422,365,278,2
567,1035,486,2
390,1071,219,2
353,996,448,2
384,828,546,2
135,898,272,2
123,588,425,2
571,961,451,2
641,363,541,2
864,129,616,2
758,221,571,2
584,937,329,2
492,578,123,2
156,1185,281,2
10,691,95,2
582,523,303,2
452,1319,652,2
403,1001,-1,2
